,081_IntroHoard_AUD_F_v01.mov,176,81,1,AUD_F
,084_IntroHoard_RIB_F_v01.mov,176,84,10,RIB_F
,088_IntroHoard_SCB_v01.mov,176,88,17,SCB
10_IntroLillard,100_IntroLillard_AUDIO_v01.mov,176,100,24,AUDIO
,101_IntroLillard_AUD_F_v01.mov,176,101,1,AUD_F
,104_IntroLillard_RIB_F_v01.mov,176,104,10,RIB_F
,108_IntroLillard_SCB_v01.mov,176,108,17,SCB
11_IntroLittle,110_IntroLittle_AUDIO_v01.mov,176,110,24,AUDIO
,111_IntroLittle_AUD_F_v01.mov,176,111,1,AUD_F
,114_IntroLittle_RIB_F_v01.mov,176,114,10,RIB_F
,118_IntroLittle_SCB_v01.mov,176,118,17,SCB
12_IntroMcCollum,120_IntroMcCollum_AUDIO_v01.mov,176,120,24,AUDIO
,121_IntroMcCollum_AUD_F_v01.mov,176,121,1,AUD_F
,124_IntroMcCollum_RIB_F_v01.mov,176,124,10,RIB_F
,128_IntroMcCollum_SCB_v01.mov,176,128,17,SCB
13_IntroNurkic,130_IntroNurkic_AUDIO_v01.mov,176,130,24,AUDIO
,131_IntroNurkic_AUD_F_v01.mov,176,131,1,AUD_F
,134_IntroNurkic_RIB_F_v01.mov,176,134,10,RIB_F
,138_IntroNurkic_SCB_v01.mov,176,138,17,SCB
14_IntroSimons,140_IntroSimons_AUDIO_v01.mov,176,140,24,AUDIO
,141_IntroSimons_AUD_F_v01.mov,176,141,1,AUD_F
,144_IntroSimons_RIB_F_v01.mov,176,144,10,RIB_F
,148_IntroSimons_SCB_v01.mov,176,148,17,SCB
16_IntroTrentJR,160_IntroTrentJR_AUDIO_v01.mov,176,160,24,AUDIO
,161_IntroTrentJR_AUD_F_v01.mov,176,161,1,AUD_F
,164_IntroTrentJR_RIB_F_v01.mov,176,164,10,RIB_F
,168_IntroTrentJR_SCB_v01.mov,176,168,17,SCB
17_IntroWhiteside,170_IntroWhiteside_AUDIO_v01.mov,176,170,24,AUDIO
,171_IntroWhiteside_AUD_F_v01.mov,176,171,1,AUD_F
,174_IntroWhiteside_RIB_F_v01.mov,176,174,10,RIB_F
,178_IntroWhiteside_SCB_v01.mov,176,178,17,SCB
18_IntroStotts,180_IntroStotts_AUDIO_v01.mov,176,180,24,AUDIO
,181_IntroStotts_AUD_F_v01.mov,176,181,1,AUD_F
,188_IntroStotts_SCB_v01.mov,176,188,17,SCB
