,011_PlayerIDAugustin_AUD_F_v01.mov,146,11,1,AUD_F
,018_PlayerIDAugustin_SCB_v01.mov,146,18,17,SCB
02_PlayerIDBamba,020_PlayerIDBamba_AUDIO_v01.mov,146,20,24,AUDIO
,021_PlayerIDBamba_AUD_F_v01.mov,146,21,1,AUD_F
,028_PlayerIDBamba_SCB_v01.mov,146,28,17,SCB
03_PlayerIDBirch,030_PlayerIDBirch_AUDIO_v01.mov,146,30,24,AUDIO
,031_PlayerIDBirch_AUD_F_v01.mov,146,31,1,AUD_F
,038_PlayerIDBirch_SCB_v01.mov,146,38,17,SCB
04_PlayerIDMCW,040_PlayerIDMCW_AUDIO_v01.mov,146,40,24,AUDIO
,041_PlayerIDMCW_AUD_F_v01.mov,146,41,1,AUD_F
,048_PlayerIDMCW_SCB_v01.mov,146,48,17,SCB
05_PlayerIDClark,050_PlayerIDClark_AUDIO_v01.mov,146,50,24,AUDIO
,051_PlayerIDClark_AUD_F_v01.mov,146,51,1,AUD_F
06_PlayerIDEnnis,060_PlayerIDEnnis_AUDIO_v01.mov,146,60,24,AUDIO
,061_PlayerIDEnnis_AUD_F_v01.mov,146,61,1,AUD_F
07_PlayerIDFournier,070_PlayerIDFournier_AUDIO_v01.mov,146,70,24,AUDIO
,071_PlayerIDFournier_AUD_F_v01.mov,146,71,1,AUD_F
,078_PlayerIDFournier_SCB_v01.mov,146,78,17,SCB
08_PlayerIDFrazier,081_PlayerIDFrazier_AUD_F_v01.mov,146,81,1,AUD_F
,088_PlayerIDFrazier_SCB_v01.mov,146,88,17,SCB
09_PlayerIDFultz,090_PlayerIDFultz_AUDIO_v01.mov,146,90,24,AUDIO
,091_PlayerIDFultz_AUD_F_v01.mov,146,91,1,AUD_F
,098_PlayerIDFultz_SCB_v01.mov,146,98,17,SCB
10_PlayerIDGordon,100_PlayerIDGordon_AUDIO_v01.mov,146,100,24,AUDIO
,101_PlayerIDGordon_AUD_F_v01.mov,146,101,1,AUD_F
,108_PlayerIDGordon_SCB_v01.mov,146,108,17,SCB
11_PlayerIDIwundu,110_PlayerIDIwundu_AUDIO_v01.mov,146,110,24,AUDIO
,111_PlayerIDIwundu_AUD_F_v01.mov,146,111,1,AUD_F
,118_PlayerIDIwundu_SCB_v01.mov,146,118,17,SCB
14_PlayerIDRoss,140_PlayerIDRoss_AUDIO_v01.mov,146,140,24,AUDIO
,141_PlayerIDRoss_AUD_F_v01.mov,146,141,1,AUD_F
,148_PlayerIDRoss_SCB_v01.mov,146,148,17,SCB
15_PlayerIDVucevic,150_PlayerIDVucevic_AUDIO_v01.mov,146,150,24,AUDIO
,151_PlayerIDVucevic_AUD_F_v01.mov,146,151,1,AUD_F
,158_PlayerIDVucevic_SCB_v01.mov,146,158,17,SCB
16_CoachIDClifford,160_CoachIDClifford_AUDIO_v01.mov,146,160,24,AUDIO
00_PlayerHeroAugustin,004_PlayerHeroAugustin_RIB_F_v01.mov,147,4,10,RIB_F
01_PlayerHeroBamba,014_PlayerHeroBamba_RIB_F_v02.mov,147,14,10,RIB_F
02_PlayerHeroBirch,024_PlayerHeroBirch_RIB_F_v01.mov,147,24,10,RIB_F
03_PlayerHeroMCW,034_PlayerHeroMCW_RIB_F_v01.mov,147,34,10,RIB_F
04_PlayerHeroClark,044_PlayerHeroClark_RIB_F_v01.mov,147,44,10,RIB_F
05_PlayerHeroEnnis,054_PlayerHeroEnnis_RIB_F_v01.mov,147,54,10,RIB_F
06_PlayerHeroFournier,064_PlayerHeroFournier_RIB_F_v01.mov,147,64,10,RIB_F
07_PlayerHeroFrazier,074_PlayerHeroFrazier_RIB_F_v01.mov,147,74,10,RIB_F
08_PlayerHeroFultz,084_PlayerHeroFultz_RIB_F_v01.mov,147,84,10,RIB_F
09_PlayerHeroGordon,094_PlayerHeroGordon_RIB_F_v01.mov,147,94,10,RIB_F
10_PlayerHeroIwundu,104_PlayerHeroIwundu_RIB_F_v01.mov,147,104,10,RIB_F
11_PlayerHeroJohnson,,,,,
12_PlayerHeroLaw,,,,,
13_PlayerHeroRoss,134_PlayerHeroRoss_RIB_F_v01.mov,147,134,10,RIB_F
14_PlayerHeroVucevic,144_PlayerHeroVucevic_RIB_F_v01.mov,147,144,10,RIB_F
