SACREMENTO KINGS Media Delivery,,SYNC COMPLETE,CONTENT ERRORS,,FUSE PROGRAMMER,,,PROGRAMMING IN PROGRESS,,,HUD,,,,RETURN TO INDEX,,,,,,,,,,,,,,,,,,,,,,,
CATEGORY,LOOK IDENTIFIER #,File Name,File Version,Notes,Version,Bank,Slot ,Mapping #,"Mapping 
Code",File Length,Play Mode,Error Flag,Midi Button,Notes to Kerstin,General/Show Call Notes,Upversioned Date,Folder,Look,File Path,Error Flag,Format,Codec_ID,Duration,Bit Rate,Width,Height,Aspect Ratio,Frame Rate Mode,Frame Rate,Stream Size,"Audio For,at",Audio Format/Settings,Audio Codec ID,Audio Duration,Audio Channels,Audio Channel Layout,Audio Sampling Rate,Audio Bit Depth
181_SAC_FERA,00_EricBellingerAnthem,000_EricBellingerAnthem_AUDIO_v01.mov,1,Need new with singer and senic -MH 7/17,1,181,000,024,AUDIO,2m14.03s,,-,,,,,181_SAC_FERA,00_EricBellingerAnthem,\181_SAC_FERA\00_EricBellingerAnthem\000_EricBellingerAnthem_AUDIO_v01.mov,-,nclc,nclc,134168,76225,16,16,1.000,CFR,29.970,27247274,PCM,Little / Signed,sowt,134168,2,L R,48000,16
,,008_EricBellingerAnthem_SCB_v01.mov,1,,1,181,008,017,SCB,2m14.03s,,-,,,,,181_SAC_FERA,00_EricBellingerAnthem,\181_SAC_FERA\00_EricBellingerAnthem\008_EricBellingerAnthem_SCB_v01.mov,-,nclc,nclc,134168,332249461,1920,1080,1.778,CFR,29.970,5598103897,PCM,Little / Signed,sowt,134168,2,L R,48000,16
,01_JaNetMillerAnthem,010_JaNetMillerAnthem_AUDIO_v02.mov,2,,1,181,010,024,AUDIO,1m49.37s,,-,,,,7/21/2020 10:12:49,181_SAC_FERA,01_JaNetMillerAnthem,\181_SAC_FERA\01_JaNetMillerAnthem\010_JaNetMillerAnthem_AUDIO_v02.mov,-,nclc,nclc,109477,76944,16,16,1.000,CFR,29.970,22334223,PCM,Little / Signed,sowt,109477,2,L R,48000,16
,,018_JaNetMillerAnthem_SCB_v02.mov,2,,1,181,018,017,SCB,1m49.37s,,-,,,,7/21/2020 10:12:49,181_SAC_FERA,01_JaNetMillerAnthem,\181_SAC_FERA\01_JaNetMillerAnthem\018_JaNetMillerAnthem_SCB_v02.mov,-,nclc,nclc,109477,291953553,1920,1080,1.778,CFR,29.970,4016524885,PCM,Little / Signed,sowt,109477,2,L R,48000,16
,02_ErnestineBalisiAnthem,020_ErnestineBalisiAnthem_AUDIO_v02.mov,2,,1,181,020,024,AUDIO,1m28.2s,,-,,,,7/21/2020 10:12:21,181_SAC_FERA,02_ErnestineBalisiAnthem,\181_SAC_FERA\02_ErnestineBalisiAnthem\020_ErnestineBalisiAnthem_AUDIO_v02.mov,-,nclc,nclc,88289,76940,16,16,1.000,CFR,29.970,18036941,PCM,Little / Signed,sowt,88289,2,L R,48000,16
,,028_ErnestineBalisiAnthem_SCB_v02.mov,2,,1,181,028,017,SCB,1m28.2s,,-,,,,7/21/2020 10:12:21,181_SAC_FERA,02_ErnestineBalisiAnthem,\181_SAC_FERA\02_ErnestineBalisiAnthem\028_ErnestineBalisiAnthem_SCB_v02.mov,-,nclc,nclc,88289,287405362,1920,1080,1.778,CFR,29.970,3189003761,PCM,Little / Signed,sowt,88289,2,L R,48000,16
,03_IsabellaParagasAnthem,030_IsabellaParagasAnthem_AUDIO_v02.mov,2,,1,181,030,024,AUDIO,1m49.27s,,-,,,,7/21/2020 10:12:08,181_SAC_FERA,03_IsabellaParagasAnthem,\181_SAC_FERA\03_IsabellaParagasAnthem\030_IsabellaParagasAnthem_AUDIO_v02.mov,-,nclc,nclc,109376,70144,16,16,1.000,CFR,29.970,23067142,PCM,Little / Signed,sowt,109376,2,L R,48000,16
,,038_IsabellaParagasAnthem_SCB_v02.mov,2,,1,181,038,017,SCB,1m49.27s,,-,,,,7/21/2020 10:12:09,181_SAC_FERA,03_IsabellaParagasAnthem,\181_SAC_FERA\03_IsabellaParagasAnthem\038_IsabellaParagasAnthem_SCB_v02.mov,-,nclc,nclc,109376,318661009,1920,1080,1.778,CFR,29.970,4378843152,PCM,Little / Signed,sowt,109376,2,L R,48000,16
182_SAC_Image_1,00_KingsBranding,001_KingsBranding_AUD_F_v01.mov,1,,0,182,001,001,AUD_F,0.03s,,-,64,,Walk in default look ,7/23/2020 22:23:09,182_SAC_Image_1,00_KingsBranding,\182_SAC_Image_1\00_KingsBranding\001_KingsBranding_AUD_F_v01.mov,-,nclc,nclc,34,1141400257,5280,800,6.600,CFR,29.970,4783195,-,-,-,-,-,-,-,-
,,004_KingsBranding_RIB_F_v01.mov,1,,0,182,004,010,RIB_F,0.03s,,-,64,,,7/23/2020 22:23:13,182_SAC_Image_1,00_KingsBranding,\182_SAC_Image_1\00_KingsBranding\004_KingsBranding_RIB_F_v01.mov,-,nclc,nclc,34,1112317369,5280,800,6.600,CFR,29.970,4661923,-,-,-,-,-,-,-,-
