PHILADELPHIA 76ERS Media Delivery,,SYNC COMPLETE,CONTENT ERRORS,,FUSE PROGRAMMER,,,PROGRAMMING IN PROGRESS,,,HUD,,,,RETURN TO INDEX,,,,,,,,,,,,,,,,,,,,,,,
CATEGORY,LOOK IDENTIFIER #,File Name,File Version,Notes,Version,Bank,Slot ,Mapping #,"Mapping 
Code",File Length,Play Mode,Error Flag,Midi Button,Notes to Kerstin,General/Show Call Notes,Upversioned Date,Folder,Look,File Path,Error Flag,Format,Codec_ID,Duration,Bit Rate,Width,Height,Aspect Ratio,Frame Rate Mode,Frame Rate,Stream Size,"Audio For,at",Audio Format/Settings,Audio Codec ID,Audio Duration,Audio Channels,Audio Channel Layout,Audio Sampling Rate,Audio Bit Depth
,01_Open02,010_Open02_AUDIO_v01.mov,1,Wrong Sample Rate -CD,1,154,010,024,AUDIO,1m4.93s,,-A,,,Audio needs clearance ,,154_PHI_Video,01_Open02,\154_PHI_Video\01_Open02\010_Open02_AUDIO_v01.mov,-A,nclc,nclc,64999,92114,16,16,1.000,CFR,29.970,14730893,PCM,Little / Signed,sowt,64999,2,L R,44100,16
,,011_Open02_AUD_F_v01.mov,1,,1,154,011,001,AUD_F,,,-F,,,,,154_PHI_Video,01_Open02,\154_PHI_Video\01_Open02\011_Open02_AUD_F_v01.mov,-F,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File
,,014_Open02_RIB_F_v01.mov,1,,1,154,014,010,RIB_F,1m4.93s,,-,,,,,154_PHI_Video,01_Open02,\154_PHI_Video\01_Open02\014_Open02_RIB_F_v01.mov,-,nclc,nclc,64999,68343540,9504,144,66.000,CFR,29.970,569373787,PCM,Little / Signed,sowt,64999,2,L R,44100,16
,,018_Open02_SCB_v01.mov,1,,1,154,018,017,SCB,,,-F,,,,,154_PHI_Video,01_Open02,\154_PHI_Video\01_Open02\018_Open02_SCB_v01.mov,-F,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File
155_PHI_Misc,00_Screensaver,001_Screensaver_AUD_F_v01.mov,1,,1,155,001,001,AUD_F,16s,,-,,,,,155_PHI_Misc,00_Screensaver,\155_PHI_Misc\00_Screensaver\001_Screensaver_AUD_F_v01.mov,-,nclc,nclc,16016,278280362,10160,1600,6.350,CFR,29.970,557122358,-,-,-,-,-,-,-,-
,,004_Screensaver_RIB_F_v01.mov,1,,1,155,004,010,RIB_F,,,-F,,,,,155_PHI_Misc,00_Screensaver,\155_PHI_Misc\00_Screensaver\004_Screensaver_RIB_F_v01.mov,-F,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File
,,008_Screensaver_SCB_v01.mov,1,,1,155,008,017,SCB,16s,,-,,,,,155_PHI_Misc,00_Screensaver,\155_PHI_Misc\00_Screensaver\008_Screensaver_SCB_v01.mov,-,nclc,nclc,16016,144438077,1920,1080,1.778,CFR,29.970,289169844,-,-,-,-,-,-,-,-
,01_Screensaver-Still,011_Screensaver_Still_AUD_F_v01.mov,1,,1,155,011,001,AUD_F,,,-F,,,,,155_PHI_Misc,01_Screensaver-Still,\155_PHI_Misc\01_Screensaver-Still\011_Screensaver_Still_AUD_F_v01.mov,-F,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File
,,014_Screensaver_Still_RIB_F_v01.mov,1,,1,155,014,010,RIB_F,,,-F,,,,,155_PHI_Misc,01_Screensaver-Still,\155_PHI_Misc\01_Screensaver-Still\014_Screensaver_Still_RIB_F_v01.mov,-F,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File
,,018_Screensaver_Still_SCB_v01.mov,1,,1,155,018,017,SCB,,,-F,,,,,155_PHI_Misc,01_Screensaver-Still,\155_PHI_Misc\01_Screensaver-Still\018_Screensaver_Still_SCB_v01.mov,-F,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File
,02_76ersWin,021_76ersWin_AUD_F_v01.mov,1,,1,155,021,001,AUD_F,16s,,-,,,,,155_PHI_Misc,02_76ersWin,\155_PHI_Misc\02_76ersWin\021_76ersWin_AUD_F_v01.mov,-,nclc,nclc,16016,339818346,10160,1600,6.350,CFR,29.970,680321526,-,-,-,-,-,-,-,-
,,024_76ersWin_RIB_F_v01.mov,1,,1,155,024,010,RIB_F,,,-F,,,,,155_PHI_Misc,02_76ersWin,\155_PHI_Misc\02_76ersWin\024_76ersWin_RIB_F_v01.mov,-F,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File
,,028_76ersWin_SCB_v01.mov,1,,1,155,028,017,SCB,16s,,-,,,,,155_PHI_Misc,02_76ersWin,\155_PHI_Misc\02_76ersWin\028_76ersWin_SCB_v01.mov,-,nclc,nclc,16016,156866598,1920,1080,1.778,CFR,29.970,314051759,-,-,-,-,-,-,-,-
,03_76ersWin-Still,031_76ersWin_Still_AUD_F_v01.mov,1,,1,155,031,001,AUD_F,,,-F,,,,,155_PHI_Misc,03_76ersWin-Still,\155_PHI_Misc\03_76ersWin-Still\031_76ersWin_Still_AUD_F_v01.mov,-F,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File
,,034_76ersWin_Still_RIB_F_v01.mov,1,,1,155,034,010,RIB_F,,,-F,,,,,155_PHI_Misc,03_76ersWin-Still,\155_PHI_Misc\03_76ersWin-Still\034_76ersWin_Still_RIB_F_v01.mov,-F,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File
,,038_76ersWin_Still_SCB_v01.mov,1,,1,155,038,017,SCB,,,-F,,,,,155_PHI_Misc,03_76ersWin-Still,\155_PHI_Misc\03_76ersWin-Still\038_76ersWin_Still_SCB_v01.mov,-F,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File
156_PHI_Intros_1,00_EMBIID,001_EMBIID_AUD_F_v01.mov,1,,1,156,001,001,AUD_F,10s,,-,9,,"For intros and made basket, big play, etc. ",,156_PHI_Intros_1,00_EMBIID,\156_PHI_Intros_1\00_EMBIID\001_EMBIID_AUD_F_v01.mov,-,nclc,nclc,10010,2386442224,10160,1600,6.350,CFR,29.970,2987695355,-,-,-,-,-,-,-,-
