NEW ORLEANS PELICANS Media Delivery,,SYNC COMPLETE,CONTENT ERRORS,,FUSE PROGRAMMER,,,PROGRAMMING IN PROGRESS,,,HUD,,,,RETURN TO INDEX,,,,,,,,,,,,,,,,,,,,,,,
CATEGORY,LOOK IDENTIFIER #,File Name,File Version,Notes,Version,Bank,Slot ,Mapping #,"Mapping 
Code",File Length,Play Mode,Error Flag,Midi Button,Notes to Kerstin,General/Show Call Notes,Upversioned Date,Folder,Look,File Path,Error Flag,Format,Codec_ID,Duration,Bit Rate,Width,Height,Aspect Ratio,Frame Rate Mode,Frame Rate,Stream Size,"Audio For,at",Audio Format/Settings,Audio Codec ID,Audio Duration,Audio Channels,Audio Channel Layout,Audio Sampling Rate,Audio Bit Depth
,,088_SlamDunk_SCB_v01.mov,1,,1,120,088,017,SCB,8.03s,,-,41,,,,120_NOP_PCC,08_SlamDunk,\120_NOP_PCC\08_SlamDunk\088_SlamDunk_SCB_v01.mov,-,nclc,nclc,8042,305454030,1920,1080,1.778,CFR,29.970,308722365,PCM,Little / Signed,sowt,8042,2,L R,44100,16
,09_PelsWin,091_PelsWin_AUD_F_v02.mov,2,,2,120,091,001,AUD_F,8.03s,,-,,,,,120_NOP_PCC,09_PelsWin,\120_NOP_PCC\09_PelsWin\091_PelsWin_AUD_F_v02.mov,-,nclc,nclc,8042,3412230389,10160,1600,6.350,CFR,29.970,3431328190,PCM,Little / Signed,sowt,8042,2,L R,44100,16
,,094_PelsWin_RIB_F_v03.mov,3,,2,120,094,010,RIB_F,8s,,-,,,,7/19/2020 7:39:34,120_NOP_PCC,09_PelsWin,\120_NOP_PCC\09_PelsWin\094_PelsWin_RIB_F_v03.mov,-,nclc,nclc,8008,346152603,9504,144,66.000,CFR,29.970,347974250,PCM,Little / Signed,sowt,8008,2,L R,44100,16
,,098_PelsWin_SCB_v01.mov,1,,1,120,098,017,SCB,8.03s,,-,,,,,120_NOP_PCC,09_PelsWin,\120_NOP_PCC\09_PelsWin\098_PelsWin_SCB_v01.mov,-,nclc,nclc,8042,458458128,1920,1080,1.778,CFR,29.970,462517771,PCM,Little / Signed,sowt,8042,2,L R,44100,16
121_NOP_FERA,01_AnthemMMiller,010_AnthemMMiller_AUDIO_v01.mov,1,,1,121,010,024,AUDIO,1m40.07s,,-,,,,,121_NOP_FERA,01_AnthemMMiller,\121_NOP_FERA\01_AnthemMMiller\010_AnthemMMiller_AUDIO_v01.mov,-,nclc,nclc,100167,96016,16,16,1.000,CFR,29.970,20448266,PCM,Little / Signed,sowt,100167,2,L R,48000,16
,,018_AnthemMMiller_SCB_v01.mov,1,,1,121,018,017,SCB,1m40.1s,,-,,,,,121_NOP_FERA,01_AnthemMMiller,\121_NOP_FERA\01_AnthemMMiller\018_AnthemMMiller_SCB_v01.mov,-,nclc,nclc,100201,391299959,1920,1080,1.778,CFR,29.970,4918881269,PCM,Little / Signed,sowt,100201,2,L R,44100,16
,02_AnthemSParigi,020_AnthemSParigi_AUDIO_v01.mov,1,,1,121,020,024,AUDIO,1m33.37s,,-,,,,,121_NOP_FERA,02_AnthemSParigi,\121_NOP_FERA\02_AnthemSParigi\020_AnthemSParigi_AUDIO_v01.mov,-,nclc,nclc,93461,96138,16,16,1.000,CFR,29.970,19080645,PCM,Little / Signed,sowt,93461,2,L R,48000,16
,,028_AnthemSParigi_SCB_v01.mov,1,,1,121,028,017,SCB,1m33.37s,,-,,,,,121_NOP_FERA,02_AnthemSParigi,\121_NOP_FERA\02_AnthemSParigi\028_AnthemSParigi_SCB_v01.mov,-,nclc,nclc,93461,399982350,1920,1080,1.778,CFR,29.970,4689420697,PCM,Little / Signed,sowt,93461,2,L R,44100,16
,03_AnthemRFerrer,030_AnthemRFerrer_AUDIO_v01.mov,1,,1,121,030,024,AUDIO,1m39.57s,,-,,,,,121_NOP_FERA,03_AnthemRFerrer,\121_NOP_FERA\03_AnthemRFerrer\030_AnthemRFerrer_AUDIO_v01.mov,-,nclc,nclc,99667,96150,16,16,1.000,CFR,29.970,20347756,PCM,Little / Signed,sowt,99667,2,L R,48000,16
,,038_AnthemRFerrer_SCB_v01.mov,1,,1,121,038,017,SCB,1m39.7s,,-,,,,,121_NOP_FERA,03_AnthemRFerrer,\121_NOP_FERA\03_AnthemRFerrer\038_AnthemRFerrer_SCB_v01.mov,-,nclc,nclc,99800,311795733,1920,1080,1.778,CFR,29.970,3907390562,PCM,Little / Signed,sowt,99800,2,L R,44100,16
,04_AnthemIThomas,040_AnthemIThomas_AUDIO_v01.mov,1,,1,121,040,024,AUDIO,1m13.37s,,-,,,,,121_NOP_FERA,04_AnthemIThomas,\121_NOP_FERA\04_AnthemIThomas\040_AnthemIThomas_AUDIO_v01.mov,-,nclc,nclc,73441,96133,16,16,1.000,CFR,29.970,14993608,PCM,Little / Signed,sowt,73441,2,L R,48000,16
,,048_AnthemIThomas_SCB_v01.mov,1,,1,121,048,017,SCB,1m13.47s,,-,,,,,121_NOP_FERA,04_AnthemIThomas,\121_NOP_FERA\04_AnthemIThomas\048_AnthemIThomas_SCB_v01.mov,-,nclc,nclc,73541,282384886,1920,1080,1.778,CFR,29.970,2608912800,PCM,Little / Signed,sowt,73541,2,L R,44100,16
,05_AnthemKWoodson,050_AnthemKWoodson_AUDIO_v01.mov,1,,1,121,050,024,AUDIO,1m30.2s,,-,,,,,121_NOP_FERA,05_AnthemKWoodson,\121_NOP_FERA\05_AnthemKWoodson\050_AnthemKWoodson_AUDIO_v01.mov,-,nclc,nclc,90291,96133,16,16,1.000,CFR,29.970,18432329,PCM,Little / Signed,sowt,90285,2,L R,48000,16
,,058_AnthemKWoodson_SCB_v01.mov,1,,1,121,058,017,SCB,1m30.2s,,-,,,,,121_NOP_FERA,05_AnthemKWoodson,\121_NOP_FERA\05_AnthemKWoodson\058_AnthemKWoodson_SCB_v01.mov,-,nclc,nclc,90291,219891407,1920,1080,1.778,CFR,29.970,2497815610,PCM,Little / Signed,sowt,90291,2,L R,44100,16
,06_FanReaction,068_FanReaction_SCB_v01.mov,1,,1,121,068,017,SCB,8.23s,,-,,,,,121_NOP_FERA,06_FanReaction,\121_NOP_FERA\06_FanReaction\068_FanReaction_SCB_v01.mov,-,nclc,nclc,8242,459215969,1920,1080,1.778,CFR,29.970,474567029,PCM,Little / Signed,sowt,8242,2,L R,44100,16
,07_FanReaction,078_FanReaction_SCB_v01.mov,1,,1,121,078,017,SCB,9.3s,,-,,,,,121_NOP_FERA,07_FanReaction,\121_NOP_FERA\07_FanReaction\078_FanReaction_SCB_v01.mov,-,nclc,nclc,9310,406221595,1920,1080,1.778,CFR,29.970,474379497,PCM,Little / Signed,sowt,9310,2,L R,44100,16
