LA LAKERS Media Delivery,,SYNC ACTIVE,CONTENT ERRORS,,FUSE PROGRAMMER,,,PROGRAMMING IN PROGRESS,,,HUD,,,,RETURN TO INDEX,,,,,,,,,,,,,,,,,,,,,,,
CATEGORY,LOOK IDENTIFIER #,File Name,File Version,Notes,Version,Bank,Slot ,Mapping #,"Mapping 
Code",File Length,Play Mode,Error Flag,Midi Button,Notes to Kerstin,General/Show Call Notes,Upversioned Date,Folder,Look,File Path,Error Flag,Format,Codec_ID,Duration,Bit Rate,Width,Height,Aspect Ratio,Frame Rate Mode,Frame Rate,Stream Size,"Audio For,at",Audio Format/Settings,Audio Codec ID,Audio Duration,Audio Channels,Audio Channel Layout,Audio Sampling Rate,Audio Bit Depth
,03_Anthem_KeithWilliams,030_Anthem_KeithWilliams_AUDIO_V01.mov,1,,1,081,030,024,AUDIO,1m24.2s,,-,,,Use Generic flags from NBA to complete look,,081_LAL_FERA,03_Anthem_KeithWilliams,\081_LAL_FERA\03_Anthem_KeithWilliams\030_Anthem_KeithWilliams_AUDIO_V01.mov,-,nclc,nclc,84285,82118,16,16,1.000,CFR,29.970,17170303,PCM,Little / Signed,sowt,84285,2,L R,48000,16
,,038_Anthem_KeithWilliams_SCB_V01.mov,1,,1,081,038,017,SCB,1m24.2s,,-,,,,,081_LAL_FERA,03_Anthem_KeithWilliams,\081_LAL_FERA\03_Anthem_KeithWilliams\038_Anthem_KeithWilliams_SCB_V01.mov,-,nclc,nclc,84285,341816234,1920,1080,1.778,CFR,29.970,3616207397,PCM,Little / Signed,sowt,84285,2,L R,44100,16
,04_Anthem_JulesAurora,040_Anthem_JulesAurora_AUDIO_V01.mov,1,,1,081,040,024,AUDIO,1m32.63s,,-,,,Use Generic flags from NBA to complete look,,081_LAL_FERA,04_Anthem_JulesAurora,\081_LAL_FERA\04_Anthem_JulesAurora\040_Anthem_JulesAurora_AUDIO_V01.mov,-,nclc,nclc,92726,80904,16,16,1.000,CFR,29.970,18874447,PCM,Little / Signed,sowt,92726,2,L R,48000,16
,,048_Anthem_JulesAurora_SCB_V01.mov,1,,1,081,048,017,SCB,,,-F,,,,,081_LAL_FERA,04_Anthem_JulesAurora,\081_LAL_FERA\04_Anthem_JulesAurora\048_Anthem_JulesAurora_SCB_V01.mov,-F,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File
,05_Anthem_AngelaPolk,050_Anthem_AngelaPolk_AUDIO_V01.mov,1,,,081,050,024,AUDIO,1m50.3s,,-,,,,7/18/2020 18:07:50,081_LAL_FERA,05_Anthem_AngelaPolk,\081_LAL_FERA\05_Anthem_AngelaPolk\050_Anthem_AngelaPolk_AUDIO_V01.mov,-,nclc,nclc,110411,81859,16,16,1.000,CFR,29.970,22506913,PCM,Little / Signed,sowt,110411,2,L R,48000,16
,,058_Anthem_AngelaPolk_SCB_V01.mov,1,,,081,058,017,SCB,1m50.3s,,-,,,,7/18/2020 18:07:49,081_LAL_FERA,05_Anthem_AngelaPolk,\081_LAL_FERA\05_Anthem_AngelaPolk\058_Anthem_AngelaPolk_SCB_V01.mov,-,nclc,nclc,110411,419303128,1920,1080,1.778,CFR,29.970,3745525512,PCM,Little / Signed,sowt,110411,2,L R,44100,16
,06_LakersFans_Reactions01_ThreePointer,061_LakersFans_Reactions01_ThreePointer_AUD_F_v01.mov,1,,,081,061,001,AUD_F,10.07s,,-,,,,7/22/2020 11:38:41,081_LAL_FERA,06_LakersFans_Reactions01_ThreePointer,\081_LAL_FERA\06_LakersFans_Reactions01_ThreePointer\061_LakersFans_Reactions01_ThreePointer_AUD_F_v01.mov,-,nclc,nclc,10077,3280121226,10160,1600,6.350,CFR,29.970,4132589865,-,-,-,-,-,-,-,-
,07_LakersFans_Reactions02_LeBronBigPlay,071_LakersFans_Reactions02_LeBronBigPlay_AUD_F_v01.mov,1,,,081,071,001,AUD_F,10.07s,,-,,,,7/22/2020 11:39:32,081_LAL_FERA,07_LakersFans_Reactions02_LeBronBigPlay,\081_LAL_FERA\07_LakersFans_Reactions02_LeBronBigPlay\071_LakersFans_Reactions02_LeBronBigPlay_AUD_F_v01.mov,-,nclc,nclc,10077,4136356364,10160,1600,6.350,CFR,29.970,5211085545,-,-,-,-,-,-,-,-
,08_LakersFans_Reactions03_GameWinner,081_LakersFans_Reactions03_GameWinner_AUD_F_v01.mov,1,,,081,081,001,AUD_F,10.07s,,-,,,,7/22/2020 11:40:04,081_LAL_FERA,08_LakersFans_Reactions03_GameWinner,\081_LAL_FERA\08_LakersFans_Reactions03_GameWinner\081_LakersFans_Reactions03_GameWinner_AUD_F_v01.mov,-,nclc,nclc,10077,4142798709,10160,1600,6.350,CFR,29.970,5219733545,-,-,-,-,-,-,-,-
,09_LakersFans_Reactions04_PosterDunk,091_LakersFans_Reactions04_PosterDunk_AUD_F_v01.mov,1,,,081,091,001,AUD_F,10.07s,,-,,,,7/22/2020 11:40:54,081_LAL_FERA,09_LakersFans_Reactions04_PosterDunk,\081_LAL_FERA\09_LakersFans_Reactions04_PosterDunk\091_LakersFans_Reactions04_PosterDunk_AUD_F_v01.mov,-,nclc,nclc,10077,4169370350,10160,1600,6.350,CFR,29.970,5253731992,-,-,-,-,-,-,-,-
