ORLANDO MAGIC Media Delivery,,OUT OF SYNC,CONTENT ERRORS,,FUSE PROGRAMMER,,,PROGRAMMING IN PROGRESS,,,HUD,v,,,RETURN TO INDEX,,,,,,,,,,,,,,,,,,,,,,,
CATEGORY,LOOK IDENTIFIER #,File Name,File Version,Notes,Version,Bank,Slot ,Mapping #,"Mapping 
Code",File Length,Play Mode,Error Flag,Midi Button,Notes to Kerstin,General/Show Call Notes,Upversioned Date,Folder,Look,File Path,Error Flag,Format,Codec_ID,Duration,Bit Rate,Width,Height,Aspect Ratio,Frame Rate Mode,Frame Rate,Stream Size,"Audio For,at",Audio Format/Settings,Audio Codec ID,Audio Duration,Audio Channels,Audio Channel Layout,Audio Sampling Rate,Audio Bit Depth
,,114_BeatTheNets_RIB_F_v01.mov,1,,1,140,114,010,RIB_F,,,-F,40,,,,140_ORL_PCC,11_BeatTheNets,\140_ORL_PCC\11_BeatTheNets\114_BeatTheNets_RIB_F_v01.mov,-F,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File
,12_BeatTheKings,120_BeatTheKings_AUDIO_v02.mov,2,,2,140,120,024,AUDIO,32.33s,,-,,,,,140_ORL_PCC,12_BeatTheKings,\140_ORL_PCC\12_BeatTheKings\120_BeatTheKings_AUDIO_v02.mov,-,nclc,nclc,32366,85703,16,16,1.000,CFR,29.970,6651796,PCM,Little / Signed,sowt,32366,2,L R,48000,16
,,121_BeatTheKings_AUD_F_v01.mov,1,,1,140,121,001,AUD_F,32.5s,,-,,,,,140_ORL_PCC,12_BeatTheKings,\140_ORL_PCC\12_BeatTheKings\121_BeatTheKings_AUD_F_v01.mov,-,nclc,nclc,32533,2183451913,10160,1600,6.350,CFR,29.970,8879197693,-,-,-,-,-,-,-,-
,,124_BeatTheKings_RIB_F_v01.mov,1,,1,140,124,010,RIB_F,,,-F,,,,,140_ORL_PCC,12_BeatTheKings,\140_ORL_PCC\12_BeatTheKings\124_BeatTheKings_RIB_F_v01.mov,-F,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File,No File
141_ORL_FERA,00_FanReacts01,001_FanReacts01_AUD_F_v01.mov,1,,1,141,001,001,AUD_F,7.03s,,-,53,,,,141_ORL_FERA,00_FanReacts01,\141_ORL_FERA\00_FanReacts01\001_FanReacts01_AUD_F_v01.mov,-,nclc,nclc,7041,3460254526,10160,1600,6.350,CFR,29.970,3045212039,-,-,-,-,-,-,-,-
,01_FanReacts02,011_FanReacts02_AUD_N_v01.mov,1,"Missing AUD-S, intetional? -JL",1,141,011,002,AUD_N,7.03s,,-,54,,,,141_ORL_FERA,01_FanReacts02,\141_ORL_FERA\01_FanReacts02\011_FanReacts02_AUD_N_v01.mov,-,nclc,nclc,7041,888209783,5280,800,6.600,CFR,29.970,781692502,-,-,-,-,-,-,-,-
,,013_FanReacts02_AUD_C_v01.mov,1,,1,141,013,004,AUD_C,7s,,-,54,,,,141_ORL_FERA,01_FanReacts02,\141_ORL_FERA\01_FanReacts02\013_FanReacts02_AUD_C_v01.mov,-,nclc,nclc,7007,1656994141,9760,800,12.200,CFR,29.970,1451347951,-,-,-,-,-,-,-,-
,02_FanReacts03,021_FanReacts03_AUD_N_v01.mov,1,"Missing AUD-S, intetional? -JL",1,141,021,002,AUD_N,7s,,-,55,,,,141_ORL_FERA,02_FanReacts03,\141_ORL_FERA\02_FanReacts03\021_FanReacts03_AUD_N_v01.mov,-,nclc,nclc,7007,887272153,5280,800,6.600,CFR,29.970,777166652,-,-,-,-,-,-,-,-
,,023_FanReacts03_AUD_C_v01.mov,1,,1,141,023,004,AUD_C,7s,,-,55,,,,141_ORL_FERA,02_FanReacts03,\141_ORL_FERA\02_FanReacts03\023_FanReacts03_AUD_C_v01.mov,-,nclc,nclc,7007,1660582204,9760,800,12.200,CFR,29.970,1454490630,-,-,-,-,-,-,-,-
,03_FanReacts04,031_FanReacts04_AUD_N_v01.mov,1,"Missing AUD-S, intetional? -JL",1,141,031,002,AUD_N,7s,,-,56,,,,141_ORL_FERA,03_FanReacts04,\141_ORL_FERA\03_FanReacts04\031_FanReacts04_AUD_N_v01.mov,-,nclc,nclc,7007,895117060,5280,800,6.600,CFR,29.970,784037817,-,-,-,-,-,-,-,-
