MIAMI HEAT Media Delivery,,SYNC COMPLETE,CONTENT ERRORS,,FUSE PROGRAMMER,,,PROGRAMMING IN PROGRESS,,,HUD,,,,RETURN TO INDEX,,,,,,,,,,,,,,,,,,,,,,,
CATEGORY,LOOK IDENTIFIER #,File Name,File Version,Notes,Version,Bank,Slot ,Mapping #,"Mapping 
Code",File Length,Play Mode,Error Flag,Midi Button,Notes to Kerstin,General/Show Call Notes,Upversioned Date,Folder,Look,File Path,Error Flag,Format,Codec_ID,Duration,Bit Rate,Width,Height,Aspect Ratio,Frame Rate Mode,Frame Rate,Stream Size,"Audio For,at",Audio Format/Settings,Audio Codec ID,Audio Duration,Audio Channels,Audio Channel Layout,Audio Sampling Rate,Audio Bit Depth
,07_DOS_MINUTOS_VICEWAVE,070_DOS_MINUTOS_VICEWAVE_AUDIO_v01.mov,1,,1,100,070,024,AUDIO,10s,,-,,,,,100_MIA_PCC,07_DOS_MINUTOS_VICEWAVE,\100_MIA_PCC\07_DOS_MINUTOS_VICEWAVE\070_DOS_MINUTOS_VICEWAVE_AUDIO_v01.mov,-,nclc,nclc,10010,68381,16,16,1.000,CFR,29.970,2364564,PCM,Little / Signed,sowt,10010,2,L R,48000,16
,,071_DOS_MINUTOS_VICEWAVE_AUD_F_v01.mov,1,,1,100,071,001,AUD_F,10s,,-,,,,,100_MIA_PCC,07_DOS_MINUTOS_VICEWAVE,\100_MIA_PCC\07_DOS_MINUTOS_VICEWAVE\071_DOS_MINUTOS_VICEWAVE_AUD_F_v01.mov,-,nclc,nclc,10010,1243806426,10160,1600,6.350,CFR,29.970,1558439291,PCM,Little / Signed,sowt,10010,2,L R,44100,16
,,074_DOS_MINUTOS_VICEWAVE_RIB_F_v01.mov,1,,,100,074,010,RIB_F,10s,,-,,,,7/18/2020,100_MIA_PCC,07_DOS_MINUTOS_VICEWAVE,\100_MIA_PCC\07_DOS_MINUTOS_VICEWAVE\074_DOS_MINUTOS_VICEWAVE_RIB_F_v01.mov,-,nclc,nclc,10010,163705503,9504,144,66.000,CFR,29.970,207046242,PCM,Little / Signed,sowt,10010,2,L R,44100,16
,,078_DOS_MINUTOS_VICEWAVE_SCB_v01.mov,1,,,100,078,017,SCB,,,-,,,,7/22/2020 13:29:38,100_MIA_PCC,07_DOS_MINUTOS_VICEWAVE,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
101_MIA_FERA,00_HAMILTON_ANTHEM,000_Hamilton_Anthem_AUDIO_v01.mov,1,,1,101,000,024,AUDIO,2m3.2s,,-,,,,,101_MIA_FERA,00_HAMILTON_ANTHEM,\101_MIA_FERA\00_HAMILTON_ANTHEM\000_Hamilton_Anthem_AUDIO_v01.mov,-,nclc,nclc,123324,76795,16,16,1.000,CFR,29.970,25038624,PCM,Little / Signed,sowt,123324,2,L R,48000,16
,,008_Hamilton_Anthem_SCB_v01.mov,1,,1,101,008,017,SCB,2m3.2s,,-,,,,,101_MIA_FERA,00_HAMILTON_ANTHEM,\101_MIA_FERA\00_HAMILTON_ANTHEM\008_Hamilton_Anthem_SCB_v01.mov,-,nclc,nclc,123324,506645997,1920,1080,1.778,CFR,29.970,7834006361,PCM,Little / Signed,sowt,123324,2,L R,48000,16
,01_MADSEN_ANTHEM,010_Madsen_Anthem_AUDIO_V01.mov,1,,1,101,010,024,AUDIO,2m2.23s,,-,,,,,101_MIA_FERA,01_MADSEN_ANTHEM,\101_MIA_FERA\01_MADSEN_ANTHEM\010_Madsen_Anthem_AUDIO_V01.mov,-,nclc,nclc,122356,76971,16,16,1.000,CFR,29.970,24845087,PCM,Little / Signed,sowt,122356,2,L R,48000,16
,,018_Madsen_Anthem_SCB_V01.mov,1,,1,101,018,017,SCB,2m2.23s,,-,,,,,101_MIA_FERA,01_MADSEN_ANTHEM,\101_MIA_FERA\01_MADSEN_ANTHEM\018_Madsen_Anthem_SCB_V01.mov,-,nclc,nclc,122356,508508148,1920,1080,1.778,CFR,29.970,7801019019,PCM,Little / Signed,sowt,122356,2,L R,48000,16
,02_KENNEDI_ANTHEM,020_Kennedi_Anthem_AUDIO_V01.mov,1,,1,101,020,024,AUDIO,2m37.43s,,-,,,,,101_MIA_FERA,02_KENNEDI_ANTHEM,\101_MIA_FERA\02_KENNEDI_ANTHEM\020_Kennedi_Anthem_AUDIO_V01.mov,-,nclc,nclc,157591,76917,16,16,1.000,CFR,29.970,31991240,PCM,Little / Signed,sowt,157591,2,L R,48000,16
,,028_Kennedi_Anthem_SCB_V01.mov,1,,1,101,028,017,SCB,2m37.43s,,-,,,,,101_MIA_FERA,02_KENNEDI_ANTHEM,\101_MIA_FERA\02_KENNEDI_ANTHEM\028_Kennedi_Anthem_SCB_V01.mov,-,nclc,nclc,157591,504948996,1920,1080,1.778,CFR,29.970,9977391489,PCM,Little / Signed,sowt,157591,2,L R,48000,16
