BOSTON CELTICS Media Delivery,,SYNC COMPLETE,CONTENT ERRORS,,FUSE PROGRAMMER,,,PROGRAMMING IN PROGRESS,,,HUD,,,,RETURN TO INDEX,,,,,,,,,,,,,,,,,,,,,,,
CATEGORY,LOOK IDENTIFIER #,File Name,File Version,Notes,Version,Bank,Slot ,Mapping #,"Mapping 
Code",File Length,Play Mode,Error Flag,Midi Button,Notes to Kerstin,General/Show Call Notes,Upversioned Date,Folder,Look,File Path,Error Flag,Format,Codec_ID,Duration,Bit Rate,Width,Height,Aspect Ratio,Frame Rate Mode,Frame Rate,Stream Size,"Audio For,at",Audio Format/Settings,Audio Codec ID,Audio Duration,Audio Channels,Audio Channel Layout,Audio Sampling Rate,Audio Bit Depth
,,041_CELTICSDEFENSE2_AUD_F_v01.mov,1,,1,020,041,001,AUD_F,8s,,-,,,,,020_BOS_PCC,04_CELTICSDEFENSE2,\020_BOS_PCC\04_CELTICSDEFENSE2\041_CELTICSDEFENSE2_AUD_F_v01.mov,-,nclc,nclc,8008,3294534164,10160,1600,6.350,CFR,29.970,3299404144,PCM,Little / Signed,sowt,8008,2,L R,48000,16
,,044_CELTICSDEFENSE2_RIB_F_v02.mov,2,,2,020,044,010,RIB_F,8s,,-,,,,,020_BOS_PCC,04_CELTICSDEFENSE2,\020_BOS_PCC\04_CELTICSDEFENSE2\044_CELTICSDEFENSE2_RIB_F_v02.mov,-,nclc,nclc,8008,249888737,9504,144,66.000,CFR,29.970,251711014,PCM,Little / Signed,sowt,8008,2,L R,48000,16
,,048_CELTICSDEFENSE2_SCB_v01.mov,1,,1,020,048,017,SCB,8.07s,,-,,,,,020_BOS_PCC,04_CELTICSDEFENSE2,\020_BOS_PCC\04_CELTICSDEFENSE2\048_CELTICSDEFENSE2_SCB_v01.mov,-,nclc,nclc,8075,511415337,1920,1080,1.778,CFR,29.970,517778363,PCM,Little / Signed,sowt,8075,2,L R,48000,16
,05_CELTICSDEFENSE3,,,,,,,,,,,-,,,,,020_BOS_PCC,05_CELTICSDEFENSE3,Skip,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,06_NOISE_BROWN,061_NOISE_Brown_AUD_F_v01.mov,1,,1,020,061,001,AUD_F,10.67s,,-,,,Dont go overkill with reactions. Only huge plays or ,,020_BOS_PCC,06_NOISE_BROWN,\020_BOS_PCC\06_NOISE_BROWN\061_NOISE_Brown_AUD_F_v01.mov,-,nclc,nclc,10678,3482502553,10160,1600,6.350,CFR,29.970,4650072682,PCM,Little / Signed,sowt,10678,2,L R,48000,16
,,064_NOISE_Brown_RIB_F_v03.mov,3,,3,020,064,010,RIB_F,10.67s,,-,,,timeouts with energy ,,020_BOS_PCC,06_NOISE_BROWN,\020_BOS_PCC\06_NOISE_BROWN\064_NOISE_Brown_RIB_F_v03.mov,-,nclc,nclc,10678,253688399,9504,144,66.000,CFR,29.970,340677697,PCM,Little / Signed,sowt,10678,2,L R,48000,16
,,068_NOISE_Brown_SCB_v01.mov,1,,1,020,068,017,SCB,10.67s,,-,,,,,020_BOS_PCC,06_NOISE_BROWN,\020_BOS_PCC\06_NOISE_BROWN\068_NOISE_Brown_SCB_v01.mov,-,nclc,nclc,10678,388345926,1920,1080,1.778,CFR,29.970,520401217,PCM,Little / Signed,sowt,10678,2,L R,48000,16
,07_NOISE_HAYWARD,071_NOISE_Hayward_AUD_F_v01.mov,1,,1,020,071,001,AUD_F,10.67s,,-,,,,,020_BOS_PCC,07_NOISE_HAYWARD,\020_BOS_PCC\07_NOISE_HAYWARD\071_NOISE_Hayward_AUD_F_v01.mov,-,nclc,nclc,10678,3874047786,10160,1600,6.350,CFR,29.970,4781766024,PCM,Little / Signed,sowt,10678,2,L R,48000,16
,,074_NOISE_Hayward_RIB_F_v03.mov,3,,3,020,074,010,RIB_F,10.67s,,-,,,,,020_BOS_PCC,07_NOISE_HAYWARD,\020_BOS_PCC\07_NOISE_HAYWARD\074_NOISE_Hayward_RIB_F_v03.mov,-,nclc,nclc,10678,256070101,9504,144,66.000,CFR,29.970,343856478,PCM,Little / Signed,sowt,10678,2,L R,48000,16
,,078_NOISE_Hayward_SCB_v01.mov,1,,1,020,078,017,SCB,10.67s,,-,,,,,020_BOS_PCC,07_NOISE_HAYWARD,\020_BOS_PCC\07_NOISE_HAYWARD\078_NOISE_Hayward_SCB_v01.mov,-,nclc,nclc,10678,392820921,1920,1080,1.778,CFR,29.970,526373853,PCM,Little / Signed,sowt,10678,2,L R,48000,16
