TORONTO RAPTORS Media Delivery,,SYNC COMPLETE,CONTENT ERRORS,,FUSE PROGRAMMER,,,PROGRAMMING IN PROGRESS,,,HUD,,,,RETURN TO INDEX,,,,,,,,,,,,,,,,,,,,,,,
CATEGORY,LOOK IDENTIFIER #,File Name,File Version,Notes,Version,Bank,Slot ,Mapping #,"Mapping 
Code",File Length,Play Mode,Error Flag,Midi Button ,Notes to Kerstin,General/Show Call Notes,Upversioned Date,Folder,Look,File Path,Error Flag,Format,Codec_ID,Duration,Bit Rate,Width,Height,Aspect Ratio,Frame Rate Mode,Frame Rate,Stream Size,"Audio For,at",Audio Format/Settings,Audio Codec ID,Audio Duration,Audio Channels,Audio Channel Layout,Audio Sampling Rate,Audio Bit Depth
,,078_ANUNOBYPROMPT_SCB_v01.mov,1,,1,200,078,017,SCB,10s,,-,19,,,,200_TOR_PCC,07_ANUNOBYPROMPT,\200_TOR_PCC\07_ANUNOBYPROMPT\078_ANUNOBYPROMPT_SCB_v01.mov,-,nclc,nclc,10010,293137456,1920,1080,1.778,CFR,29.970,366817154,-,-,-,-,-,-,-,-
,08_GASOLPROMPT,084_GASOLPROMPT_RIB_F_v01.mov,1,,1,200,084,010,RIB_F,10s,,-,20,,when they make a big play ,,200_TOR_PCC,08_GASOLPROMPT,\200_TOR_PCC\08_GASOLPROMPT\084_GASOLPROMPT_RIB_F_v01.mov,-,nclc,nclc,10010,79085820,9504,144,66.000,CFR,29.970,100758503,PCM,Little / Signed,sowt,10010,2,L R,44100,16
,,088_GASOLPROMPT_SCB_v01.mov,1,,1,200,088,017,SCB,10s,,-,20,,,,200_TOR_PCC,08_GASOLPROMPT,\200_TOR_PCC\08_GASOLPROMPT\088_GASOLPROMPT_SCB_v01.mov,-,nclc,nclc,10010,271531371,1920,1080,1.778,CFR,29.970,339782510,-,-,-,-,-,-,-,-
,09_IBAKAOFFENCEPROMPT,094_IBAKAOFFENCEPROMPT_RIB_F_v01.mov,1,,1,200,094,010,RIB_F,10s,,-,21,,when they make a big play ,,200_TOR_PCC,09_IBAKAOFFENCEPROMPT,\200_TOR_PCC\09_IBAKAOFFENCEPROMPT\094_IBAKAOFFENCEPROMPT_RIB_F_v01.mov,-,nclc,nclc,10010,86073215,9504,144,66.000,CFR,29.970,109501492,PCM,Little / Signed,sowt,10010,2,L R,44100,16
,,098_IBAKAOFFENCEPROMPT_SCB_v01.mov,1,,1,200,098,017,SCB,10s,,-,21,,,,200_TOR_PCC,09_IBAKAOFFENCEPROMPT,\200_TOR_PCC\09_IBAKAOFFENCEPROMPT\098_IBAKAOFFENCEPROMPT_SCB_v01.mov,-,nclc,nclc,10010,265851479,1920,1080,1.778,CFR,29.970,332675554,-,-,-,-,-,-,-,-
,10_IBAKADEFENCEPROMPT,104_IBAKADEFENCEPROMPT_RIB_F_v01.mov,1,,1,200,104,010,RIB_F,10s,,-,22,,when they make a big play ,,200_TOR_PCC,10_IBAKADEFENCEPROMPT,\200_TOR_PCC\10_IBAKADEFENCEPROMPT\104_IBAKADEFENCEPROMPT_RIB_F_v01.mov,-,nclc,nclc,10010,94435207,9504,144,66.000,CFR,29.970,119964443,PCM,Little / Signed,sowt,10010,2,L R,44100,16
,,108_IBAKADEFENCEPROMPT_SCB_v01.mov,1,,1,200,108,017,SCB,10s,,-,22,,,,200_TOR_PCC,10_IBAKADEFENCEPROMPT,\200_TOR_PCC\10_IBAKADEFENCEPROMPT\108_IBAKADEFENCEPROMPT_SCB_v01.mov,-,nclc,nclc,10010,276359021,1920,1080,1.778,CFR,29.970,345823113,-,-,-,-,-,-,-,-
,11_LOWRYPROMPT,114_LOWRYPROMPT_RIB_F_v01.mov,1,,1,200,114,010,RIB_F,10s,,-,23,,when they make a big play ,,200_TOR_PCC,11_LOWRYPROMPT,\200_TOR_PCC\11_LOWRYPROMPT\114_LOWRYPROMPT_RIB_F_v01.mov,-,nclc,nclc,10010,99631084,9504,144,66.000,CFR,29.970,126465791,PCM,Little / Signed,sowt,10010,2,L R,44100,16
,,118_LOWRYPROMPT_SCB_v01.mov,1,,1,200,118,017,SCB,10s,,-,23,,,,200_TOR_PCC,11_LOWRYPROMPT,\200_TOR_PCC\11_LOWRYPROMPT\118_LOWRYPROMPT_SCB_v01.mov,-,nclc,nclc,10010,246509230,1920,1080,1.778,CFR,29.970,308473524,-,-,-,-,-,-,-,-
,12_POWELLPROMPT,124_POWELLPROMPT_RIB_F_v01.mov,1,,1,200,124,010,RIB_F,10s,,-,24,,when they make a big play ,,200_TOR_PCC,12_POWELLPROMPT,\200_TOR_PCC\12_POWELLPROMPT\124_POWELLPROMPT_RIB_F_v01.mov,-,nclc,nclc,10010,91085674,9504,144,66.000,CFR,29.970,115773338,PCM,Little / Signed,sowt,10010,2,L R,44100,16
,,128_POWELLPROMPT_SCB_v01.mov,1,,1,200,128,017,SCB,10s,,-,24,,,,200_TOR_PCC,12_POWELLPROMPT,\200_TOR_PCC\12_POWELLPROMPT\128_POWELLPROMPT_SCB_v01.mov,-,nclc,nclc,10010,290139193,1920,1080,1.778,CFR,29.970,363065572,-,-,-,-,-,-,-,-
,13_SIAKAMPROMPT,134_SIAKAMPROMPT_RIB_F_v01.mov,1,,1,200,134,010,RIB_F,10s,,-,25,,when they make a big play ,,200_TOR_PCC,13_SIAKAMPROMPT,\200_TOR_PCC\13_SIAKAMPROMPT\134_SIAKAMPROMPT_RIB_F_v01.mov,-,nclc,nclc,10010,103589793,9504,144,66.000,CFR,29.970,131419132,PCM,Little / Signed,sowt,10010,2,L R,44100,16
,,138_SIAKAMPROMPT_SCB_v01.mov,1,,1,200,138,017,SCB,10s,,-,25,,,,200_TOR_PCC,13_SIAKAMPROMPT,\200_TOR_PCC\13_SIAKAMPROMPT\138_SIAKAMPROMPT_SCB_v01.mov,-,nclc,nclc,10010,295050061,1920,1080,1.778,CFR,29.970,369213920,-,-,-,-,-,-,-,-
,14_VANVLEETPROMPT,144_VANVLEETPROMPT_RIB_F_v01.mov,1,,1,200,144,010,RIB_F,10s,,-,26,,when they make a big play ,,200_TOR_PCC,14_VANVLEETPROMPT,\200_TOR_PCC\14_VANVLEETPROMPT\144_VANVLEETPROMPT_RIB_F_v01.mov,-,nclc,nclc,10010,85213256,9504,144,66.000,CFR,29.970,108425467,PCM,Little / Signed,sowt,10010,2,L R,44100,16
,,148_VANVLEETPROMPT_SCB_v01.mov,1,,1,200,148,017,SCB,10s,,-,26,,,,200_TOR_PCC,14_VANVLEETPROMPT,\200_TOR_PCC\14_VANVLEETPROMPT\148_VANVLEETPROMPT_SCB_v01.mov,-,nclc,nclc,10010,268446323,1920,1080,1.778,CFR,29.970,335922346,-,-,-,-,-,-,-,-
,15_NoiseMeter,154_NoiseMeter_RIB_F_v01.mov,1,,1,200,154,010,RIB_F,14.97s,,-,38,,With Fan Shots ,,200_TOR_PCC,15_NoiseMeter,\200_TOR_PCC\15_NoiseMeter\154_NoiseMeter_RIB_F_v01.mov,-,nclc,nclc,14982,230087062,9504,144,66.000,CFR,29.970,431013150,-,-,-,-,-,-,-,-
,,158_NoiseMeter_SCB_v01.mov,1,,1,200,158,017,SCB,15s,,-,38,,,,200_TOR_PCC,15_NoiseMeter,\200_TOR_PCC\15_NoiseMeter\158_NoiseMeter_SCB_v01.mov,-,nclc,nclc,15015,311033328,1920,1080,1.778,CFR,29.970,583803476,-,-,-,-,-,-,-,-
,16_GetLoud,164_GetLoud_RIB_F_v01.mov,1,,1,200,164,010,RIB_F,14.97s,,-,39,,With Fan Shots ,,200_TOR_PCC,16_GetLoud,\200_TOR_PCC\16_GetLoud\164_GetLoud_RIB_F_v01.mov,-,nclc,nclc,14982,227457105,9504,144,66.000,CFR,29.970,426087930,-,-,-,-,-,-,-,-
,,168_GetLoud_SCB_V01.mov,1,,1,200,168,017,SCB,15s,,-,39,,,,200_TOR_PCC,16_GetLoud,\200_TOR_PCC\16_GetLoud\168_GetLoud_SCB_V01.mov,-,nclc,nclc,15015,429965687,1920,1080,1.778,CFR,29.970,807024859,-,-,-,-,-,-,-,-
,17_TipOff,174_TipOff_RIB_F_v01.mov,1,,,200,174,010,RIB_F,15s,,-,,,,7/18/2020 19:01:59,200_TOR_PCC,17_TipOff,\200_TOR_PCC\17_TipOff\174_TipOff_RIB_F_v01.mov,-,nclc,nclc,15015,88795029,9504,144,66.000,CFR,29.970,169348600,PCM,Little / Signed,sowt,15015,2,L R,44100,16
,,178_TipOff_SCB_v01.mov,1,,,200,178,017,SCB,15s,,-,,,,7/18/2020 19:01:59,200_TOR_PCC,17_TipOff,\200_TOR_PCC\17_TipOff\178_TipOff_SCB_v01.mov,-,nclc,nclc,15015,294742832,1920,1080,1.778,CFR,29.970,553228182,-,-,-,-,-,-,-,-
,18_JumpBall,184_JumpBall_RIB_F_v01.mov,1,,,200,184,010,RIB_F,15s,,-,27,,,7/18/2020 19:02:00,200_TOR_PCC,18_JumpBall,\200_TOR_PCC\18_JumpBall\184_JumpBall_RIB_F_v01.mov,-,nclc,nclc,15015,90813408,9504,144,66.000,CFR,29.970,173136850,PCM,Little / Signed,sowt,15015,2,L R,44100,16
,,188_JumpBall_SCB_v01.mov,1,,,200,188,017,SCB,15s,,-,27,,,,200_TOR_PCC,18_JumpBall,\200_TOR_PCC\18_JumpBall\188_JumpBall_SCB_v01.mov,-,nclc,nclc,15015,372260657,1920,1080,1.778,CFR,29.970,698286536,-,-,-,-,-,-,-,-
,19_HypeLoudNoises,194_HypeLoudNoises_RIB_F_v01.mov,1,,,200,194,010,RIB_F,15s,,-,30,,,7/18/2020 19:02:00,200_TOR_PCC,19_HypeLoudNoises,\200_TOR_PCC\19_HypeLoudNoises\194_HypeLoudNoises_RIB_F_v01.mov,-,nclc,nclc,15015,243134091,9504,144,66.000,CFR,29.970,459024018,PCM,Little / Signed,sowt,15015,2,L R,44100,16
,,198_HypeLoudNoises_SCB_v01.mov,1,,,200,198,017,SCB,15s,,-,30,,,7/18/2020 19:02:02,200_TOR_PCC,19_HypeLoudNoises,\200_TOR_PCC\19_HypeLoudNoises\198_HypeLoudNoises_SCB_v01.mov,-,nclc,nclc,15015,526841275,1920,1080,1.778,CFR,29.970,988848410,-,-,-,-,-,-,-,-
201_TOR_FERA,00_MidRangeReaction,001_MidRangeReaction_AUD_N_v01.mov,1,,1,201,001,002,AUD_N,8s,,-,54,Let Them know if we need deliveries for South,,,201_TOR_FERA,00_MidRangeReaction,\201_TOR_FERA\00_MidRangeReaction\001_MidRangeReaction_AUD_N_v01.mov,-,nclc,nclc,8008,1120097243,5280,800,6.600,CFR,29.970,1121366515,-,-,-,-,-,-,-,-
,,002_MidRangeReaction_AUD_S_v01.mov,1,,,201,002,003,AUD_S,8s,,-,54,,,7/22/2020 23:44:50,201_TOR_FERA,00_MidRangeReaction,\201_TOR_FERA\00_MidRangeReaction\002_MidRangeReaction_AUD_S_v01.mov,-,nclc,nclc,8008,1120097243,5280,800,6.600,CFR,29.970,1121366515,-,-,-,-,-,-,-,-
,,003_MidRangeReaction_AUD_C_v01.mov,1,,,201,003,004,AUD_C,14.99s,,-R,54,,,7/22/2020 23:44:50,201_TOR_FERA,00_MidRangeReaction,\201_TOR_FERA\00_MidRangeReaction\003_MidRangeReaction_AUD_C_v01.mov,-R,nclc,nclc,15000,337066994,9760,800,12.200,CFR,30.000,634689816,PCM,Little / Signed,sowt,15000,2,L R,44100,16
,01_3PointerReaction,011_3PointerReaction_AUD_N_v01.mov,1,,1,201,011,002,AUD_N,8s,,-,,,,,201_TOR_FERA,01_3PointerReaction,\201_TOR_FERA\01_3PointerReaction\011_3PointerReaction_AUD_N_v01.mov,-,nclc,nclc,8008,1213361281,5280,800,6.600,CFR,29.970,1214716877,-,-,-,-,-,-,-,-
,,012_3PointerReaction_AUD_S_v01.mov,1,,,201,012,003,AUD_S,8s,,-,,,,7/22/2020 23:44:40,201_TOR_FERA,01_3PointerReaction,\201_TOR_FERA\01_3PointerReaction\012_3PointerReaction_AUD_S_v01.mov,-,nclc,nclc,8008,1213361281,5280,800,6.600,CFR,29.970,1214716877,-,-,-,-,-,-,-,-
,,013_3PointerReaction_AUD_C_v01.mov,1,,,201,013,004,AUD_C,14.99s,,-R,,,,7/22/2020 23:44:39,201_TOR_FERA,01_3PointerReaction,\201_TOR_FERA\01_3PointerReaction\013_3PointerReaction_AUD_C_v01.mov,-R,nclc,nclc,15000,413185039,9760,800,12.200,CFR,30.000,777411121,PCM,Little / Signed,sowt,15000,2,L R,44100,16
,02_DunkReaction,021_DunkReaction_AUD_N_v01.mov,1,,1,201,021,002,AUD_N,8s,,-,55,,,,201_TOR_FERA,02_DunkReaction,\201_TOR_FERA\02_DunkReaction\021_DunkReaction_AUD_N_v01.mov,-,nclc,nclc,8008,1144695337,5280,800,6.600,CFR,29.970,1145982730,-,-,-,-,-,-,-,-
,,022_DunkReaction_AUD_S_v01.mov,1,,,201,022,003,AUD_S,8s,,-,55,,,7/22/2020 23:44:36,201_TOR_FERA,02_DunkReaction,\201_TOR_FERA\02_DunkReaction\022_DunkReaction_AUD_S_v01.mov,-,nclc,nclc,8008,1144695337,5280,800,6.600,CFR,29.970,1145982730,-,-,-,-,-,-,-,-
,,023_DunkReaction_AUD_C_v01.MOV,1,,,201,023,004,AUD_C,14.99s,,-R,55,,,7/22/2020 23:44:35,201_TOR_FERA,02_DunkReaction,\201_TOR_FERA\02_DunkReaction\023_DunkReaction_AUD_C_v01.MOV,-R,nclc,nclc,15000,290801375,9760,800,12.200,CFR,30.000,547941744,PCM,Little / Signed,sowt,15000,2,L R,44100,16
,03_RaptorsFTReaction,031_RaptorsFTReaction_AUD_N_v01.mov,1,,1,201,031,002,AUD_N,8s,,-,,,For when Raptors are shooting ,,201_TOR_FERA,03_RaptorsFTReaction,\201_TOR_FERA\03_RaptorsFTReaction\031_RaptorsFTReaction_AUD_N_v01.mov,-,nclc,nclc,8008,1123343136,5280,800,6.600,CFR,29.970,1124605958,-,-,-,-,-,-,-,-
,,032_RaptorsFTReaction_AUD_S_v01.mov,1,,,201,032,003,AUD_S,8s,,-,,,,,201_TOR_FERA,03_RaptorsFTReaction,\201_TOR_FERA\03_RaptorsFTReaction\032_RaptorsFTReaction_AUD_S_v01.mov,-,nclc,nclc,8008,1123343136,5280,800,6.600,CFR,29.970,1124605958,-,-,-,-,-,-,-,-
,04_OppFTReaction,041_OppFTReaction_AUD_N_v01.mov,1,,1,201,041,002,AUD_N,8s,,-,,,For when other team is shooting ,,201_TOR_FERA,04_OppFTReaction,\201_TOR_FERA\04_OppFTReaction\041_OppFTReaction_AUD_N_v01.mov,-,nclc,nclc,8008,1139876218,5280,800,6.600,CFR,29.970,1141166423,-,-,-,-,-,-,-,-
,,042_OppFTReaction_AUD_S_v01.mov,1,,,201,042,003,AUD_S,8s,,-,,,,,201_TOR_FERA,04_OppFTReaction,\201_TOR_FERA\04_OppFTReaction\042_OppFTReaction_AUD_S_v01.mov,-,nclc,nclc,8008,1139876218,5280,800,6.600,CFR,29.970,1141166423,-,-,-,-,-,-,-,-
,05_GameWinnerReaction,051_GameWinnerReaction_AUD_N_v01.mov,1,,1,201,051,002,AUD_N,8s,,-,56,,,,201_TOR_FERA,05_GameWinnerReaction,\201_TOR_FERA\05_GameWinnerReaction\051_GameWinnerReaction_AUD_N_v01.mov,-,nclc,nclc,8008,1163611518,5280,800,6.600,CFR,29.970,1164930408,-,-,-,-,-,-,-,-
