9,,SYNC COMPLETE,CONTENT ERRORS,,FUSE PROGRAMMER,,,PROGRAMMING IN PROGRESS,,,HUD,CFD,,,RETURN TO INDEX,,,,,,,,,,,,,,,,,,,,,,,
CATEGORY,LOOK IDENTIFIER #,File Name,File Version,Notes,Version,Bank,Slot ,Mapping #,"Mapping 
Code",File Length,Play Mode,Error Flag,Midi Button,Notes to Kerstin,General/Show Call Notes,Upversioned Date,Folder,Look,File Path,Error Flag,Format,Codec_ID,Duration,Bit Rate,Width,Height,Aspect Ratio,Frame Rate Mode,Frame Rate,Stream Size,"Audio For,at",Audio Format/Settings,Audio Codec ID,Audio Duration,Audio Channels,Audio Channel Layout,Audio Sampling Rate,Audio Bit Depth
061_IND_FERA,00_3PointREACT,001_3PointREACT_AUD_F_v01.mov,1,,,061,001,001,AUD_F,7.73s,,-,43,,,,061_IND_FERA,00_3PointREACT,\061_IND_FERA\00_3PointREACT\001_3PointREACT_AUD_F_v01.mov,-,nclc,nclc,7742,1183081458,10160,1600,6.350,CFR,29.970,1148472216,PCM,Little / Signed,sowt,7742,2,L R,44100,16
,,004_3PointREACT_RIB_F_v01.mov,1,,,061,004,010,RIB_F,7.73s,,-,43,,,,061_IND_FERA,00_3PointREACT,\061_IND_FERA\00_3PointREACT\004_3PointREACT_RIB_F_v01.mov,-,nclc,nclc,7742,119839143,9504,144,66.000,CFR,29.970,119633781,PCM,Little / Signed,sowt,7742,2,L R,44100,16
,01_SlamDunkREACT,011_SlamDunkREACT_AUD_F_v01.mov,1,,1,061,011,001,AUD_F,7.73s,,-,41,,,,061_IND_FERA,01_SlamDunkREACT,\061_IND_FERA\01_SlamDunkREACT\011_SlamDunkREACT_AUD_F_v01.mov,-,nclc,nclc,7742,1211035343,10160,1600,6.350,CFR,29.970,1173238094,PCM,Little / Signed,sowt,7742,2,L R,44100,16
,,014_SlamDunkREACT_RIB_F_v01.mov,1,,1,061,014,010,RIB_F,7.73s,,-,41,,,,061_IND_FERA,01_SlamDunkREACT,\061_IND_FERA\01_SlamDunkREACT\014_SlamDunkREACT_RIB_F_v01.mov,-,nclc,nclc,7742,105505674,9504,144,66.000,CFR,29.970,105599585,PCM,Little / Signed,sowt,7742,2,L R,44100,16
,02_BlockedShotREACT,021_BlockedShotREACT_AUD_F_v01.mov,1,,1,061,021,001,AUD_F,7.73s,,-,52,,,,061_IND_FERA,02_BlockedShotREACT,\061_IND_FERA\02_BlockedShotREACT\021_BlockedShotREACT_AUD_F_v01.mov,-,nclc,nclc,7742,1203841506,10160,1600,6.350,CFR,29.970,1168491720,PCM,Little / Signed,sowt,7742,2,L R,44100,16
,,024_BlockedShotREACT_RIB_F_v01.mov,1,,1,061,024,010,RIB_F,7.73s,,-,52,,,7/22/2020 11:45:20,061_IND_FERA,02_BlockedShotREACT,\061_IND_FERA\02_BlockedShotREACT\024_BlockedShotREACT_RIB_F_v01.mov,-,nclc,nclc,7742,113579270,9504,144,66.000,CFR,29.970,111301954,PCM,Little / Signed,sowt,7742,2,L R,44100,16
,03_FanReact_LEV1,030_FanReact_LEV1_AUDIO_v01.mov,1,,1,061,030,024,AUDIO,7.73s,,-,,,,7/22/2020 14:39:54,061_IND_FERA,03_FanReact_LEV1,\061_IND_FERA\03_FanReact_LEV1\030_FanReact_LEV1_AUDIO_v01.mov,-,nclc,nclc,7742,60303,16,16,1.000,CFR,29.970,4509081,PCM,Little / Signed,sowt,7742,2,L R,48000,16
,,031_FanReact_LEV1_AUD_F_v01.mov,1,,1,061,031,001,AUD_F,7.73s,,-,,,,7/22/2020 14:40:20,061_IND_FERA,03_FanReact_LEV1,\061_IND_FERA\03_FanReact_LEV1\031_FanReact_LEV1_AUD_F_v01.mov,-,nclc,nclc,7742,1140778613,10160,1600,6.350,CFR,29.970,1107876440,PCM,Little / Signed,sowt,7742,2,L R,44100,16
,,034_FanReact_LEV1_RIB_F_v01.mov,1,,1,061,034,010,RIB_F,7.73s,,-,,,,7/22/2020 14:40:22,061_IND_FERA,03_FanReact_LEV1,\061_IND_FERA\03_FanReact_LEV1\034_FanReact_LEV1_RIB_F_v01.mov,-,nclc,nclc,7742,113352530,9504,144,66.000,CFR,29.970,113695020,PCM,Little / Signed,sowt,7742,2,L R,44100,16
,04_FanReact_LEV2,040_FanReact_LEV2_AUDIO_v01.mov,1,,1,061,040,024,AUDIO,7.73s,,-,,,,7/22/2020 14:41:05,061_IND_FERA,04_FanReact_LEV2,\061_IND_FERA\04_FanReact_LEV2\040_FanReact_LEV2_AUDIO_v01.mov,-,nclc,nclc,7742,59959,16,16,1.000,CFR,29.970,4958464,PCM,Little / Signed,sowt,7742,2,L R,48000,16
